"WBGene00004166	Y43H11AL.3a.2	ENSG00000164190	NIPBL"									
"WBGene00004180	F58A4.4a.1	ENSG00000198056	PRIM1"									
"WBGene00004181	W02D9.1a.1	ENSG00000146143	PRIM2"									
"WBGene00004185	R166.4.1	ENSG00000065268	WDR18"									
"WBGene00004187	C50C3.6.1	ENSG00000174231	PRPF8"									
"WBGene00004198	F32A5.6.1	ENSG00000162928	PEX13"									
"WBGene00004201	F54F2.8.1	ENSG00000162735	PEX19"									
"WBGene00004202	C37A5.9.1		"									
"WBGene00004205	F29B9.4a.1	ENSG00000070495	JMJD6"									
"WBGene00004205	F29B9.4a.2	ENSG00000070495	JMJD6"									
"WBGene00004208	ZK675.1a.1	ENSG00000182077	PTCHD3"									
"WBGene00004208	ZK675.1a.1	ENSG00000154309	DISP1"									
"WBGene00004208	ZK675.1a.1	ENSG00000140323	DISP2"									
"WBGene00004208	ZK675.1a.1	ENSG00000185920	PTCH1"									
"WBGene00004208	ZK675.1a.1	ENSG00000117425	PTCH2"									
"WBGene00004208	ZK675.1a.1	ENSG00000244694	PTCHD4"									
"WBGene00004208	ZK675.1a.1	ENSG00000204624	DISP3"									
"WBGene00004208	ZK675.1a.1	ENSG00000165186	PTCHD1"									
"WBGene00004213	C48D5.2a.1		"									
"WBGene00004241	F54C9.8.1	ENSG00000055917	PUM2"									
"WBGene00004241	F54C9.8.1	ENSG00000134644	PUM1"									
"WBGene00004242	F18A11.1.1	ENSG00000055917	PUM2"									
"WBGene00004242	F18A11.1.1	ENSG00000134644	PUM1"									
"WBGene00004254	T14G10.2a.1		"									
"WBGene00004255	T20G5.5.1		"									
"WBGene00004256	ZK994.3.1	ENSG00000167419	LPO"									
"WBGene00004256	ZK994.3.1	ENSG00000121053	EPX"									
"WBGene00004256	ZK994.3.1	ENSG00000130508	PXDN"									
"WBGene00004256	ZK994.3.1	ENSG00000147485	PXDNL"									
"WBGene00004256	ZK994.3.1	ENSG00000005381	MPO"									
"WBGene00004258	D2023.2a.1	ENSG00000173599	PC"									
"WBGene00004258	D2023.2a.2	ENSG00000173599	PC"									
"WBGene00004267	C18A3.6b.1		"									
"WBGene00004269	F59B2.7.1	ENSG00000175582	RAB6A"									
"WBGene00004270	T25G12.4.1	ENSG00000154917	RAB6B"									
"WBGene00004277	Y92C3B.3b.1		"									
"WBGene00004277	Y92C3B.3b.2		"									
"WBGene00004283	F43D9.2.1		"									
"WBGene00004287	K03D3.10.1	ENSG00000136238	RAC1"									
"WBGene00004287	K03D3.10.1	ENSG00000169750	RAC3"									
"WBGene00004296	T04H1.4a.1	ENSG00000113522	RAD50"									
"WBGene00004302	K01G5.4.1	ENSG00000132341	RAN"									
"WBGene00004303	C29E4.3a.1	ENSG00000100401	RANGAP1"									
"WBGene00004304	C26D10.1.1	ENSG00000156313	RPGR"									
"WBGene00004304	C26D10.1.1	ENSG00000180198	RCC1"									
"WBGene00004304	C26D10.1.1	ENSG00000103657	HERC1"									
"WBGene00004304	C26D10.1.1	ENSG00000136161	RCBTB2"									
"WBGene00004304	C26D10.1.1	ENSG00000003393	ALS2"									
"WBGene00004304	C26D10.1.1	ENSG00000129158	SERGEF"									
"WBGene00004304	C26D10.1.1	ENSG00000136144	RCBTB1"									
"WBGene00004304	C26D10.1.1	ENSG00000166965	RCCD1"									
"WBGene00004305	R05D11.3.1	ENSG00000102898	NUTF2"									
"WBGene00004307	C27B7.8.1		"									
"WBGene00004312	K07A1.11.1	ENSG00000102054	RBBP7"									
"WBGene00004317	F20D1.6.1	ENSG00000115839	RAB3GAP1"									
"WBGene00004318	T22C1.10a.1	ENSG00000118873	RAB3GAP2"									
"WBGene00004319	ZK593.4a.1	ENSG00000012817	KDM5D"									
"WBGene00004319	ZK593.4a.1	ENSG00000126012	KDM5C"									
"WBGene00004319	ZK593.4a.1	ENSG00000186280	KDM4D"									
"WBGene00004319	ZK593.4a.1	ENSG00000127663	KDM4B"									
"WBGene00004319	ZK593.4a.1	ENSG00000117139	KDM5B"									
"WBGene00004319	ZK593.4a.1	ENSG00000073614	KDM5A"									
"WBGene00004319	ZK593.4a.1	ENSG00000255855	KDM4F"									
"WBGene00004319	ZK593.4a.1	ENSG00000235268	KDM4E"									
"WBGene00004319	ZK593.4a.1	ENSG00000066135	KDM4A"									
"WBGene00004320	ZK287.5.1	ENSG00000100387	RBX1"									
"WBGene00004321	F54E7.7.1	ENSG00000159200	RCAN1"									
"WBGene00004321	F54E7.7.1	ENSG00000117602	RCAN3"									
"WBGene00004321	F54E7.7.1	ENSG00000172348	RCAN2"									
"WBGene00004340	F31E3.3.1	ENSG00000163918	RFC4"									
"WBGene00004341	F11H8.1.1	ENSG00000144744	UBA3"									
"WBGene00004341	F11H8.1.2	ENSG00000144744	UBA3"									
"WBGene00004344	C05B5.7a.1		"									
"WBGene00004344	C05B5.7a.2		"									
"WBGene00004345	F16H9.1a.1		"									
"WBGene00004350	F56B6.2a.1		"									
"WBGene00004355	T07D4.3a.1	ENSG00000135829	DHX9"									
"WBGene00004356	F46H6.1.1	ENSG00000141522	ARHGDIA"									
"WBGene00004356	F46H6.1.1	ENSG00000242173	ARHGDIG"									
"WBGene00004356	F46H6.1.1	ENSG00000111348	ARHGDIB"									
"WBGene00004357	Y51H4A.3a.1		"									
"WBGene00004360	F12F6.3a.1	ENSG00000158008	EXTL1"									
"WBGene00004361	K01G5.6.1	ENSG00000012232	EXTL3"									
"WBGene00004363	T14A8.1.1	ENSG00000166405	RIC3"									
"WBGene00004367	Y69A2AR.2a.1	ENSG00000111785	RIC8B"									
"WBGene00004367	Y69A2AR.2a.1	ENSG00000177963	RIC8A"									
"WBGene00004368	C32E8.7.1	ENSG00000003147	ICA1"									
"WBGene00004368	C32E8.7.1	ENSG00000163596	ICA1L"									
"WBGene00004377	F49E7.1a.1	ENSG00000165219	GAPVD1"									
"WBGene00004381	C16C10.7a.1	ENSG00000204308	RNF5"									
"WBGene00004381	C16C10.7a.1	ENSG00000138942	RNF185"									
"WBGene00004383	T13H5.7.1	ENSG00000104889	RNASEH2A"									
"WBGene00004384	ZK863.7a.1		"									
"WBGene00004391	T23G5.1.1	ENSG00000167325	RRM1"									
"WBGene00004391	T23G5.1.2	ENSG00000167325	RRM1"									
"WBGene00004392	C03C10.3.1	ENSG00000048392	RRM2B"									
"WBGene00004392	C03C10.3.1	ENSG00000171848	RRM2"									
"WBGene00004395	C16D9.2.1		"									
"WBGene00004398	ZK1290.3.1		"									
"WBGene00004405	C12D8.11.1	ENSG00000116747	RO60"									
"WBGene00004408	F25H2.10.1	ENSG00000089157	RPLP0"									
"WBGene00004409	Y37E3.7.1	ENSG00000137818	RPLP1"									
"WBGene00004409	Y37E3.7.2	ENSG00000137818	RPLP1"									
"WBGene00004412	Y71F9AL.13a.1		"									
"WBGene00004413	B0250.1.1	ENSG00000161016	RPL8"									
"WBGene00004414	F13B10.2a.1	ENSG00000140986	RPL3L"									
"WBGene00004414	F13B10.2a.1	ENSG00000100316	RPL3"									
"WBGene00004414	F13B10.2a.2	ENSG00000140986	RPL3L"									
"WBGene00004414	F13B10.2a.2	ENSG00000100316	RPL3"									
"WBGene00004415	B0041.4.1	ENSG00000174444	RPL4"									
"WBGene00004416	F54C9.5.1	ENSG00000122406	RPL5"									
"WBGene00004417	R151.3.1	ENSG00000089009	RPL6"									
"WBGene00004418	F53G12.10.1	ENSG00000147604	RPL7"									
"WBGene00004418	F53G12.10.1	ENSG00000146223	RPL7L1"									
"WBGene00004418	F53G12.10.2	ENSG00000147604	RPL7"									
"WBGene00004418	F53G12.10.2	ENSG00000146223	RPL7L1"									
"WBGene00004419	Y24D9A.4.1	ENSG00000148303	RPL7A"									
"WBGene00004419	Y24D9A.4.1	ENSG00000171490	RSL1D1"									
"WBGene00004420	R13A5.8.1	ENSG00000163682	RPL9"									
"WBGene00004421	F10B5.1.1	ENSG00000147403	RPL10"									
"WBGene00004421	F10B5.1.1	ENSG00000165496	RPL10L"									
"WBGene00004422	T22F3.4a.1	ENSG00000142676	RPL11"									
"WBGene00004424	JC8.3a.1	ENSG00000197958	RPL12"									
"WBGene00004425	C32E8.2a.1	ENSG00000167526	RPL13"									
"WBGene00004427	K11H12.2.1	ENSG00000174748	RPL15"									
"WBGene00004428	M01F1.2.1	ENSG00000142541	RPL13A"									
"WBGene00004429	Y48G8AL.8.1	ENSG00000265681	RPL17"									
"WBGene00004430	Y45F10D.12.1	ENSG00000063177	RPL18"									
"WBGene00004431	C09D4.5.1	ENSG00000108298	RPL19"									
"WBGene00004431	C09D4.5.2	ENSG00000108298	RPL19"									
"WBGene00004433	C14B9.7.1	ENSG00000122026	RPL21"									
"WBGene00004434	C27A2.2a.1		"									
"WBGene00004435	B0336.10.1	ENSG00000125691	RPL23"									
"WBGene00004435	B0336.10.2	ENSG00000125691	RPL23"									
"WBGene00004436	D1007.12.1	ENSG00000114391	RPL24"									
"WBGene00004437	C03D6.8.1	ENSG00000137876	RSL24D1"									
"WBGene00004438	F55D10.2.1	ENSG00000198242	RPL23A"									
"WBGene00004439	F52B5.6.1	ENSG00000198242	RPL23A"									
"WBGene00004439	F52B5.6.2	ENSG00000198242	RPL23A"									
"WBGene00004439	F52B5.6.3	ENSG00000198242	RPL23A"									
"WBGene00004439	F52B5.6.4	ENSG00000198242	RPL23A"									
"WBGene00004440	F28C6.7a.1	ENSG00000037241	RPL26L1"									
"WBGene00004440	F28C6.7a.1	ENSG00000161970	RPL26"									
"WBGene00004441	C53H9.1.1	ENSG00000131469	RPL27"									
"WBGene00004442	R11D1.8.1	ENSG00000108107	RPL28"									
"WBGene00004442	R11D1.8.2	ENSG00000108107	RPL28"									
"WBGene00004445	W09C5.6a.1	ENSG00000071082	RPL31"									
"WBGene00004447	F10E7.7.1	ENSG00000182899	RPL35A"									
"WBGene00004447	F10E7.7.2	ENSG00000182899	RPL35A"									
"WBGene00004449	ZK652.4.1	ENSG00000136942	RPL35"									
"WBGene00004450	F37C12.4.1		"									
"WBGene00004451	C54C6.1.1		"									
"WBGene00004452	C06B8.8.1	ENSG00000172809	RPL38"									
"WBGene00004452	C06B8.8.2	ENSG00000172809	RPL38"									
"WBGene00004452	C06B8.8.3	ENSG00000172809	RPL38"									
"WBGene00004452	C06B8.8.4	ENSG00000172809	RPL38"									
"WBGene00004453	C26F1.9.1		"									
"WBGene00004454	C09H10.2.1		"									
"WBGene00004454	C09H10.2.2		"									
"WBGene00004456	Y48B6A.2.1		"									
"WBGene00004457	C01B7.6.1		"									
"WBGene00004459	C23G10.4b.1	ENSG00000173692	PSMD1"									
"WBGene00004460	C30C11.2.1	ENSG00000108344	PSMD3"									
"WBGene00004463	F49C12.8.1	ENSG00000163636	PSMD6"									
"WBGene00004463	F49C12.8.2	ENSG00000163636	PSMD6"									
"WBGene00004467	K07D4.3.1	ENSG00000115233	PSMD14"									
"WBGene00004467	K07D4.3.2	ENSG00000115233	PSMD14"									
"WBGene00004468	ZK20.5.1	ENSG00000099341	PSMD8"									
"WBGene00004469	B0393.1.1	ENSG00000288920	RPSA2"									
"WBGene00004469	B0393.1.1	ENSG00000168028	RPSA"									
"WBGene00004470	F56F3.5.1	ENSG00000145425	RPS3A"									
"WBGene00004471	C49H3.11.1	ENSG00000140988	RPS2"									
"WBGene00004471	C49H3.11.2	ENSG00000140988	RPS2"									
"WBGene00004472	C23G10.3.1	ENSG00000182093	GET1"									
"WBGene00004472	C23G10.3.1	ENSG00000149273	RPS3"									
"WBGene00004473	Y43B11AR.4.1	ENSG00000129824	RPS4Y1"									
"WBGene00004473	Y43B11AR.4.1	ENSG00000280969	RPS4Y2"									
"WBGene00004473	Y43B11AR.4.1	ENSG00000198034	RPS4X"									
"WBGene00004474	T05E11.1.1	ENSG00000083845	RPS5"									
"WBGene00004475	Y71A12B.1a.1	ENSG00000137154	RPS6"									
"WBGene00004476	ZC434.2.1	ENSG00000171863	RPS7"									
"WBGene00004477	F42C5.8a.1	ENSG00000142937	RPS8"									
"WBGene00004478	F40F8.10.1	ENSG00000170889	RPS9"									
"WBGene00004481	F54E7.2.1	ENSG00000112306	RPS12"									
"WBGene00004481	F54E7.2.2	ENSG00000112306	RPS12"									
"WBGene00004481	F54E7.2.3	ENSG00000112306	RPS12"									
"WBGene00004481	F54E7.2.4	ENSG00000112306	RPS12"									
"WBGene00004482	C16A3.9.1	ENSG00000110700	RPS13"									
"WBGene00004483	F37C12.9.1	ENSG00000164587	RPS14"									
"WBGene00004484	F36A2.6.1	ENSG00000115268	RPS15"									
"WBGene00004485	T01C3.6.1	ENSG00000105193	RPS16"									
"WBGene00004486	T08B2.10.1	ENSG00000182774	RPS17"									
"WBGene00004488	T05F1.3.1		"									
"WBGene00004490	F37C12.11.1	ENSG00000171858	RPS21"									
"WBGene00004492	F28D1.7a.1	ENSG00000186468	RPS23"									
"WBGene00004494	K02B2.5.1	ENSG00000118181	RPS25"									
"WBGene00004495	F39B2.6.1	ENSG00000197728	RPS26"									
"WBGene00004496	F56E10.4.1		"									
"WBGene00004496	F56E10.4.2		"									
"WBGene00004497	Y41D4B.5.1	ENSG00000233927	RPS28"									
"WBGene00004501	C52E4.4.1	ENSG00000161057	PSMC2"									
"WBGene00004502	F29G9.5.1	ENSG00000100764	PSMC1"									
"WBGene00004503	F23F12.6.1	ENSG00000013275	PSMC4"									
"WBGene00004504	F23F1.8a.1	ENSG00000100519	PSMC6"									
"WBGene00004679	F26F4.10a.1	ENSG00000113643	RARS1"									
"WBGene00004679	F26F4.10a.2	ENSG00000113643	RARS1"									
"WBGene00004698	W02B12.3a.1	ENSG00000116350	SRSF4"									
"WBGene00004699	W02B12.2.1		"									
"WBGene00004700	Y111B2A.18.1		"									
"WBGene00004700	Y111B2A.18.2		"									
"WBGene00004701	EEED8.7a.1	ENSG00000161547	SRSF2"									
"WBGene00004701	EEED8.7a.1	ENSG00000263465	SRSF8"									
"WBGene00004703	C33H5.12a.1		"									
"WBGene00004704	D2089.1a.1		"									
"WBGene00004719	F15A2.6a.1	ENSG00000174672	BRSK2"									
"WBGene00004723	C08B11.5.1	ENSG00000143368	SF3B4"									
"WBGene00004726	F10E9.8.1		"									
"WBGene00004729	ZK377.2b.1		"									
"WBGene00004745	F52E10.1a.1		"									
"WBGene00004747	C25D7.3.1	ENSG00000163751	CPA3"									
"WBGene00004747	C25D7.3.1	ENSG00000158516	CPA2"									
"WBGene00004747	C25D7.3.1	ENSG00000128510	CPA4"									
"WBGene00004747	C25D7.3.1	ENSG00000158525	CPA5"									
"WBGene00004747	C25D7.3.1	ENSG00000165078	CPA6"									
"WBGene00004747	C25D7.3.1	ENSG00000080618	CPB2"									
"WBGene00004747	C25D7.3.1	ENSG00000153002	CPB1"									
"WBGene00004747	C25D7.3.1	ENSG00000144410	CPO"									
"WBGene00004747	C25D7.3.1	ENSG00000091704	CPA1"									
"WBGene00004749	F57C7.3a.1	ENSG00000124145	SDC4"									
"WBGene00004749	F57C7.3a.1	ENSG00000162512	SDC3"									
"WBGene00004749	F57C7.3a.1	ENSG00000115884	SDC1"									
"WBGene00004749	F57C7.3a.1	ENSG00000169439	SDC2"									
"WBGene00004750	F19B10.9.1	ENSG00000122145	TBX22"									
"WBGene00004750	F19B10.9.1	ENSG00000163508	EOMES"									
"WBGene00004750	F19B10.9.1	ENSG00000143178	TBX19"									
"WBGene00004750	F19B10.9.1	ENSG00000121068	TBX2"									
"WBGene00004750	F19B10.9.1	ENSG00000136535	TBR1"									
"WBGene00004750	F19B10.9.1	ENSG00000073861	TBX21"									
"WBGene00004750	F19B10.9.1	ENSG00000121075	TBX4"									
"WBGene00004750	F19B10.9.1	ENSG00000149922	TBX6"									
"WBGene00004750	F19B10.9.1	ENSG00000135111	TBX3"									
"WBGene00004750	F19B10.9.1	ENSG00000092607	TBX15"									
"WBGene00004750	F19B10.9.1	ENSG00000167800	TBX10"									
"WBGene00004750	F19B10.9.1	ENSG00000184058	TBX1"									
"WBGene00004750	F19B10.9.1	ENSG00000089225	TBX5"									
"WBGene00004750	F19B10.9.1	ENSG00000164458	TBXT"									
"WBGene00004750	F19B10.9.1	ENSG00000164532	TBX20"									
"WBGene00004750	F19B10.9.1	ENSG00000174197	MGA"									
"WBGene00004753	Y106G6H.7.1	ENSG00000131558	EXOC4"									
"WBGene00004760	F10F2.1a.1	ENSG00000144426	NBEAL1"									
"WBGene00004760	F10F2.1a.1	ENSG00000163625	WDFY3"									
"WBGene00004760	F10F2.1a.1	ENSG00000160796	NBEAL2"									
"WBGene00004760	F10F2.1a.1	ENSG00000172915	NBEA"									
"WBGene00004760	F10F2.1a.1	ENSG00000035681	NSMAF"									
"WBGene00004760	F10F2.1a.1	ENSG00000198589	LRBA"									
"WBGene00004760	F10F2.1a.1	ENSG00000128815	WDFY4"									
"WBGene00004765	C32A3.1a.1		"									
"WBGene00004766	W02D7.7.1		"									
"WBGene00004767	F55B12.3a.1	ENSG00000187260	WDR86"									
"WBGene00004767	F55B12.3a.1	ENSG00000215529	EFCAB8"									
"WBGene00004767	F55B12.3a.1	ENSG00000164049	FBXW12"									
"WBGene00004767	F55B12.3a.1	ENSG00000005448	WDR54"									
"WBGene00004767	F55B12.3a.1	ENSG00000162843	WDR64"									
"WBGene00004767	F55B12.3a.1	ENSG00000166167	BTRC"									
"WBGene00004768	F55A11.3.1	ENSG00000198919	DZIP3"									
"WBGene00004768	F55A11.3.1	ENSG00000145860	RNF145"									
"WBGene00004768	F55A11.3.1	ENSG00000162298	SYVN1"									
"WBGene00004769	F35H12.3.1	ENSG00000080815	PSEN1"									
"WBGene00004769	F35H12.3.1	ENSG00000143801	PSEN2"									
"WBGene00004774	C14F5.5.1	ENSG00000177885	GRB2"									
"WBGene00004781	T26A5.7a.1		"									
"WBGene00004782	C26E6.9a.1	ENSG00000272333	KMT2B"									
"WBGene00004786	F44A6.2.1	ENSG00000126351	THRA"									
"WBGene00004786	F44A6.2.1	ENSG00000131408	NR1H2"									
"WBGene00004786	F44A6.2.1	ENSG00000077092	RARB"									
"WBGene00004786	F44A6.2.1	ENSG00000025434	NR1H3"									
"WBGene00004786	F44A6.2.1	ENSG00000126368	NR1D1"									
"WBGene00004786	F44A6.2.1	ENSG00000143257	NR1I3"									
"WBGene00004786	F44A6.2.1	ENSG00000132170	PPARG"									
"WBGene00004786	F44A6.2.1	ENSG00000143365	RORC"									
"WBGene00004786	F44A6.2.1	ENSG00000112033	PPARD"									
"WBGene00004786	F44A6.2.1	ENSG00000174738	NR1D2"									
"WBGene00004786	F44A6.2.1	ENSG00000069667	RORA"									
"WBGene00004786	F44A6.2.1	ENSG00000172819	RARG"									
"WBGene00004786	F44A6.2.1	ENSG00000198963	RORB"									
"WBGene00004786	F44A6.2.1	ENSG00000186951	PPARA"									
"WBGene00004788	C54H2.5.1	ENSG00000148248	SURF4"									
"WBGene00004789	W10G6.2b.1	ENSG00000101049	SGK2"									
"WBGene00004789	W10G6.2b.1	ENSG00000104205	SGK3"									
"WBGene00004798	F43D9.4.1		"									
"WBGene00004800	R11A8.4a.1	ENSG00000096717	SIRT1"									
"WBGene00004801	F46G10.7a.1	ENSG00000089163	SIRT4"									
"WBGene00004801	F46G10.7a.2	ENSG00000089163	SIRT4"									
"WBGene00004802	F46G10.3.1	ENSG00000089163	SIRT4"									
"WBGene00004802	F46G10.3.2	ENSG00000089163	SIRT4"									
"WBGene00004803	C06A5.11a.1	ENSG00000077463	SIRT6"									
"WBGene00004804	T19E7.2a.1		"									
"WBGene00004806	T27F2.1.1	ENSG00000100603	SNW1"									
"WBGene00004830	Y51A2D.19a.1		"									
"WBGene00004854	F40E10.4.1		"									
"WBGene00004856	ZK370.2a.1	ENSG00000120693	SMAD9"									
"WBGene00004856	ZK370.2a.2	ENSG00000120693	SMAD9"									
"WBGene00004857	R13F6.9.1		"									
"WBGene00004860	C32D5.2.1	ENSG00000121989	ACVR2A"									
"WBGene00004860	C32D5.2.1	ENSG00000115170	ACVR1"									
"WBGene00004860	C32D5.2.1	ENSG00000135409	AMHR2"									
"WBGene00004860	C32D5.2.1	ENSG00000139567	ACVRL1"									
"WBGene00004860	C32D5.2.1	ENSG00000135503	ACVR1B"									
"WBGene00004860	C32D5.2.1	ENSG00000138696	BMPR1B"									
"WBGene00004860	C32D5.2.1	ENSG00000123612	ACVR1C"									
"WBGene00004874	F35G12.8.1	ENSG00000113810	SMC4"									
"WBGene00004875	F47G4.7.1	ENSG00000123505	AMD1"									
"WBGene00004875	F47G4.7.2	ENSG00000123505	AMD1"									
"WBGene00004875	F47G4.7.3	ENSG00000123505	AMD1"									
"WBGene00004879	C48B6.6a.1	ENSG00000157106	SMG1"									
"WBGene00004888	K12C11.2.1		"									
"WBGene00004889	Y54E5B.1a.1		"									
"WBGene00004892	H21P03.3b.1	ENSG00000164023	SGMS2"									
"WBGene00004892	H21P03.3b.1	ENSG00000198964	SGMS1"									
"WBGene00004897	T10H9.4.1	ENSG00000220205	VAMP2"									
"WBGene00004902	T13B5.1.1		"									
"WBGene00004905	M01G5.5.1	ENSG00000165970	SLC6A5"									
"WBGene00004905	M01G5.5.1	ENSG00000268104	SLC6A14"									
"WBGene00004914	Y116A8C.42.1	ENSG00000100028	SNRPD3"									
"WBGene00004915	W08E3.1.1	ENSG00000125835	SNRPB"									
"WBGene00004915	W08E3.1.1	ENSG00000128739	SNRPN"									
"WBGene00004916	T28D9.10a.1	ENSG00000167088	SNRPD1"									
"WBGene00004917	C52E4.3.1	ENSG00000125743	SNRPD2"									
"WBGene00004918	ZK652.1.1	ENSG00000139343	SNRPF"									
"WBGene00004919	Y49E10.15.1	ENSG00000182004	SNRPE"									
"WBGene00004920	Y71F9B.4.1		"									
"WBGene00004921	F31E8.2a.1		"									
"WBGene00004929	AC7.2a.1		"									
"WBGene00004930	C15F1.7a.1		"									
"WBGene00004931	F10D11.1.1	ENSG00000291237	SOD2"									
"WBGene00004944	C15A11.3.1		"									
"WBGene00004945	C50E10.4a.1		"									
"WBGene00004946	Y71F9B.10a.1		"									
"WBGene00004953	F32H2.3.1		"									
"WBGene00004955	F56A3.4.1		"									
"WBGene00004955	F56A3.4.2		"									
"WBGene00004958	ZK524.1.1		"									
"WBGene00004963	C17D12.6a.1		"									
"WBGene00004964	AC3.10.1		"									
"WBGene00004964	AC3.10.2		"									
"WBGene00004965	F48C1.7.1		"									
"WBGene00004972	R10H10.2.1		"									
"WBGene00004975	ZC404.3a.1	ENSG00000151445	VIPAS39"									
"WBGene00004980	B0464.5a.1	ENSG00000050748	MAPK9"									
"WBGene00004980	B0464.5a.1	ENSG00000135250	SRPK2"									
"WBGene00004980	B0464.5a.1	ENSG00000069956	MAPK6"									
"WBGene00004980	B0464.5a.1	ENSG00000141639	MAPK4"									
"WBGene00004980	B0464.5a.1	ENSG00000112144	CILK1"									
"WBGene00004980	B0464.5a.1	ENSG00000156711	MAPK13"									
"WBGene00004980	B0464.5a.1	ENSG00000102882	MAPK3"									
"WBGene00004980	B0464.5a.1	ENSG00000188130	MAPK12"									
"WBGene00004980	B0464.5a.1	ENSG00000087095	NLK"									
"WBGene00004980	B0464.5a.1	ENSG00000184343	SRPK3"									
"WBGene00004980	B0464.5a.1	ENSG00000096063	SRPK1"									
"WBGene00004980	B0464.5a.1	ENSG00000107643	MAPK8"									
"WBGene00004980	B0464.5a.1	ENSG00000109339	MAPK10"									
"WBGene00004980	B0464.5a.2	ENSG00000050748	MAPK9"									
"WBGene00004980	B0464.5a.2	ENSG00000135250	SRPK2"									
"WBGene00004980	B0464.5a.2	ENSG00000069956	MAPK6"									
"WBGene00004980	B0464.5a.2	ENSG00000141639	MAPK4"									
"WBGene00004980	B0464.5a.2	ENSG00000112144	CILK1"									
"WBGene00004980	B0464.5a.2	ENSG00000156711	MAPK13"									
"WBGene00004980	B0464.5a.2	ENSG00000102882	MAPK3"									
"WBGene00004980	B0464.5a.2	ENSG00000188130	MAPK12"									
"WBGene00004980	B0464.5a.2	ENSG00000087095	NLK"									
"WBGene00004980	B0464.5a.2	ENSG00000184343	SRPK3"									
"WBGene00004980	B0464.5a.2	ENSG00000096063	SRPK1"									
"WBGene00004980	B0464.5a.2	ENSG00000107643	MAPK8"									
"WBGene00004980	B0464.5a.2	ENSG00000109339	MAPK10"									
"WBGene00004981	Y66H1B.4.1		"									
"WBGene00004985	T05E11.4a.1	ENSG00000054796	SPO11"									
"WBGene00005006	D1014.8.1	ENSG00000124496	TRERF1"									
"WBGene00005006	D1014.8.1	ENSG00000117625	RCOR3"									
"WBGene00005006	D1014.8.1	ENSG00000167771	RCOR2"									
"WBGene00005006	D1014.8.1	ENSG00000118156	ZNF541"									
"WBGene00005006	D1014.8.1	ENSG00000156030	MIDEAS"									
"WBGene00005006	D1014.8.1	ENSG00000089902	RCOR1"									
"WBGene00005007	C27B7.1a.1	ENSG00000177432	NAP1L5"									
"WBGene00005007	C27B7.1a.1	ENSG00000178021	TSPYL6"									
"WBGene00005007	C27B7.1a.1	ENSG00000186310	NAP1L3"									
"WBGene00005007	C27B7.1a.1	ENSG00000293164	"									
"WBGene00005007	C27B7.1a.1	ENSG00000187189	TSPYL4"									
"WBGene00005007	C27B7.1a.1	ENSG00000238074	TSPY9"									
"WBGene00005007	C27B7.1a.1	ENSG00000228927	TSPY3"									
"WBGene00005007	C27B7.1a.1	ENSG00000236424	TSPY10"									
"WBGene00005007	C27B7.1a.1	ENSG00000258992	TSPY1"									
"WBGene00005007	C27B7.1a.1	ENSG00000168757	TSPY2"									
"WBGene00005007	C27B7.1a.1	ENSG00000233803	TSPY4"									
"WBGene00005007	C27B7.1a.1	ENSG00000229549	TSPY8"									
"WBGene00005007	C27B7.1a.1	ENSG00000184205	TSPYL2"									
"WBGene00005007	C27B7.1a.1	ENSG00000180543	TSPYL5"									
"WBGene00005007	C27B7.1a.1	ENSG00000189241	TSPYL1"									
"WBGene00005007	C27B7.1a.1	ENSG00000230667	SETSIP"									
"WBGene00005007	C27B7.1a.1	ENSG00000186462	NAP1L2"									
"WBGene00005008	C07A12.5a.1	ENSG00000174282	ZBTB4"									
"WBGene00005008	C07A12.5a.1	ENSG00000183621	ZNF438"									
"WBGene00005008	C07A12.5a.1	ENSG00000177311	ZBTB38"									
"WBGene00005009	C09H6.1a.1	ENSG00000066827	ZFAT"									
"WBGene00005010	Y40B1B.6.1	ENSG00000004487	KDM1A"									
"WBGene00005010	Y40B1B.6.1	ENSG00000088826	SMOX"									
"WBGene00005010	Y40B1B.6.1	ENSG00000148832	PAOX"									
"WBGene00005010	Y40B1B.6.1	ENSG00000189221	MAOA"									
"WBGene00005010	Y40B1B.6.1	ENSG00000069535	MAOB"									
"WBGene00005010	Y40B1B.6.1	ENSG00000143224	PPOX"									
"WBGene00005010	Y40B1B.6.1	ENSG00000104951	IL4I1"									
"WBGene00005010	Y40B1B.6.1	ENSG00000165097	KDM1B"									
"WBGene00005010	Y40B1B.6.2	ENSG00000004487	KDM1A"									
"WBGene00005010	Y40B1B.6.2	ENSG00000088826	SMOX"									
"WBGene00005010	Y40B1B.6.2	ENSG00000148832	PAOX"									
"WBGene00005010	Y40B1B.6.2	ENSG00000189221	MAOA"									
"WBGene00005010	Y40B1B.6.2	ENSG00000069535	MAOB"									
"WBGene00005010	Y40B1B.6.2	ENSG00000143224	PPOX"									
"WBGene00005010	Y40B1B.6.2	ENSG00000104951	IL4I1"									
"WBGene00005010	Y40B1B.6.2	ENSG00000165097	KDM1B"									
"WBGene00005014	F54C4.2.1	ENSG00000213246	SUPT4H1"									
"WBGene00005015	K08E4.1.1	ENSG00000196235	SUPT5H"									
"WBGene00005016	B0491.2.1		"									
"WBGene00005016	B0491.2.2		"									
"WBGene00005018	F23H12.4a.1		"									
"WBGene00005022	F29F11.1.1	ENSG00000109814	UGDH"									
